docid,adj,adp,adv,aux,cconj,det,intj,noun,num,pron,propn,punct,sconj,sym,verb
4006333,0.07317073170731707,0.08536585365853659,0.036585365853658534,0.06097560975609756,0,0.15853658536585366,0,0.21951219512195122,0,0.07317073170731707,0.06097560975609756,0.10975609756097561,0,0,0.12195121951219512
4008374,0.075,0.1,0.0375,0.05,0,0.1125,0,0.2375,0.0125,0.075,0.05,0.1375,0,0,0.1125
4012567,0.04,0.09333333333333334,0.06666666666666667,0.05333333333333334,0,0.10666666666666667,0,0.22666666666666666,0,0.09333333333333334,0.06666666666666667,0.10666666666666667,0.013333333333333334,0,0.13333333333333333
4015986,0.08641975308641975,0.07407407407407407,0.037037037037037035,0.037037037037037035,0,0.1111111111111111,0,0.25925925925925924,0.012345679012345678,0.06172839506172839,0.037037037037037035,0.12345679012345678,0,0,0.16049382716049382
4017746,0.09523809523809523,0.08333333333333333,0.05952380952380952,0.05952380952380952,0,0.10714285714285714,0,0.21428571428571427,0,0.08333333333333333,0.03571428571428571,0.13095238095238096,0,0,0.13095238095238096
4018202,0.06493506493506493,0.07792207792207792,0.03896103896103896,0.05194805194805195,0.03896103896103896,0.06493506493506493,0,0.2857142857142857,0.012987012987012988,0.06493506493506493,0.06493506493506493,0.11688311688311688,0,0,0.11688311688311688
4026888,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.04054054054054054,0.013513513513513514,0.06756756756756757,0.013513513513513514,0.25675675675675674,0.013513513513513514,0.08108108108108109,0.0945945945945946,0.12162162162162163,0,0,0.13513513513513514
4029523,0.02666666666666667,0.06666666666666667,0.04,0.05333333333333334,0.02666666666666667,0.09333333333333334,0,0.24,0.013333333333333334,0.06666666666666667,0.10666666666666667,0.12,0.013333333333333334,0,0.13333333333333333
4060818,0.04597701149425287,0.09195402298850575,0.04597701149425287,0.04597701149425287,0.011494252873563218,0.11494252873563218,0,0.19540229885057472,0.022988505747126436,0.09195402298850575,0.08045977011494253,0.12643678160919541,0,0,0.12643678160919541
4061524,0.06493506493506493,0.09090909090909091,0.05194805194805195,0.025974025974025976,0,0.06493506493506493,0,0.23376623376623376,0.012987012987012988,0.07792207792207792,0.11688311688311688,0.11688311688311688,0,0,0.14285714285714285
4065146,0.04,0.05333333333333334,0.05333333333333334,0.06666666666666667,0,0.12,0,0.21333333333333335,0,0.06666666666666667,0.13333333333333333,0.12,0,0,0.13333333333333333
4066814,0.056338028169014086,0.07042253521126761,0.056338028169014086,0.028169014084507043,0,0.07042253521126761,0,0.30985915492957744,0,0.07042253521126761,0.056338028169014086,0.14084507042253522,0,0,0.14084507042253522
407510,0.18181818181818182,0,0,0,0.09090909090909091,0.09090909090909091,0,0.2727272727272727,0.09090909090909091,0,0,0.09090909090909091,0,0,0.18181818181818182
408321,0.07727272727272727,0.08181818181818182,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.09090909090909091,0,0.2409090909090909,0.00909090909090909,0.06818181818181818,0.045454545454545456,0.11818181818181818,0.01818181818181818,0,0.10454545454545454
411906,0.14,0.1,0.06,0.09,0.05,0.07,0,0.18,0.03,0.04,0.04,0.08,0.01,0,0.11
421597,0.05172413793103448,0.06896551724137931,0.1206896551724138,0.034482758620689655,0.034482758620689655,0.05172413793103448,0,0.22413793103448276,0.017241379310344827,0.10344827586206896,0.017241379310344827,0.08620689655172414,0.034482758620689655,0,0.15517241379310345
427492,0,0,0,0,0.14285714285714285,0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0,0,0,0,0,0.14285714285714285
