"","docid","cluster","membership_prob","outlier_scores"
"799","747715",0,0,1
"800","7480006",6,1,NA
"801","7483124",0,0,1
"802","7483896",0,0,1
"803","7493018",6,1,NA
"804","7498608",0,0,1
"805","75134",0,0,1
"806","7529640",0,0,1
"807","7540961",6,1,NA
"808","7555169",6,0.706164716909296,1
"809","7556499",6,1,NA
"810","7558654",0,0,1
"811","7564629",0,0,1
"812","756662",0,0,1
"813","7575401",0,0,1
"814","7590119",0,0,1
"815","7599841",6,1,NA
"816","7600656",6,1,NA
"817","7603",0,0,1
"818","7616028",0,0,1
"819","7619256",6,1,NA
"820","7622416",3,0.378095274809738,1
"821","7623952",6,1,NA
"822","7630284",0,0,1
"823","7632543",0,0,1
"824","7632804",0,0,1
"825","7634135",6,1,NA
"826","7637244",6,1,NA
"827","7647464",0,0,1
"828","7650634",6,1,NA
"829","7656056",6,1,NA
"830","7656659",0,0,1
"831","7678597",6,1,NA
"832","7679360",6,1,NA
"833","7696684",6,1,NA
"834","7712174",3,0.201280314771549,1
"835","7720473",6,1,NA
"836","7727806",0,0,1
"837","7730372",6,1,NA
"838","7731845",6,1,NA
"839","7733975",6,1,NA
"840","7735013",6,1,NA
"841","7739369",0,0,1
"842","7742530",0,0,1
"843","7743955",0,0,1
