"","docid","cluster","membership_prob","outlier_scores"
"899","8028708",4,1,NA
"900","8037737",4,1,NA
"901","8038384",0,0,1
"902","8039995",4,1,NA
"903","8043498",0,0,1
"904","8044540",4,1,NA
"905","8045687",4,1,NA
"906","8049969",4,0.800196264708023,1
"907","8054384",0,0,1
"908","8071436",0,0,1
"909","8072765",4,1,NA
"910","8080533",0,0,1
"911","8087729",0,0,1
"912","8089864",0,0,1
"913","8090233",0,0,1
"914","8102778",4,1,NA
"915","8119700",4,0.816557653620308,1
"916","8125576",0,0,1
"917","8129076",0,0,1
"918","8131971",4,1,NA
"919","8137461",0,0,1
"920","8140325",0,0,1
"921","8145980",0,0,1
"922","8146325",0,0,1
"923","8147721",0,0,1
"924","8150304",0,0,1
"925","8154742",0,0,1
"926","8156799",0,0,1
"927","8162930",0,0,1
"928","8165588",0,0,1
"929","8179317",0,0,1
"930","8179624",0,0,1
"931","8186192",0,0,1
"932","8201719",4,1,NA
"933","8213538",0,0,1
"934","8236602",0,0,1
"935","8261723",4,0.757359357806157,1
"936","8270744",0,0,1
"937","8282797",0,0,1
"938","8342560",4,1,NA
"939","8346204",4,1,NA
"940","8387600",4,1,NA
"941","8404272",0,0,1
"942","8416673",0,0,1
"943","8428196",0,0,1
"944","8428556",0,0,1
"945","8430936",0,0,1
"946","8431939",0,0,1
"947","8433885",0,0,1
"948","8434554",0,0,1
"949","8435642",0,0,1
"950","8440300",0,0,1
"951","8499371",3,1,NA
"952","8567458",0,0,1
"953","8602324",0,0,1
"954","8616967",0,0,1
"955","8626629",4,0.233112251607542,1
"956","8673631",4,0.682759835997602,1
"957","8694367",4,0.58132548315178,1
"958","8804568",0,0,1
"959","8815965",0,0,1
"960","8858101",4,0.386685841414768,1
"961","8868256",0,0,1
"962","8912838",3,1,NA
"963","8924733",4,1,NA
"964","8990487",0,0,1
"965","8995038",0,0,1
"966","8998596",0,0,1
"967","9008249",0,0,1
"968","9008816",0,0,1
"969","9032819",0,0,1
"970","9035325",0,0,1
"971","9038352",0,0,1
"972","9042257",0,0,1
"973","9042494",0,0,1
"974","9070012",4,0.656545571447012,1
"975","9078264",0,0,1
"976","9083704",0,0,1
"977","9102622",0,0,1
"978","913666",0,0,1
"979","9155299",3,1,NA
"980","9173276",3,0.397377385860099,1
"981","919935",0,0,1
"982","922297",0,0,1
"983","9228775",0,0,1
"984","929047",0,0,1
"985","9295594",0,0,1
"986","9301892",4,1,NA
"987","9302248",4,0.816961282924921,1
"988","9304778",4,0.846139980392656,1
"989","9310864",4,1,NA
"990","9329342",4,0.965203316868548,1
"991","9343911",4,1,NA
"992","944197",0,0,1
"993","9471361",1,NA,NA
"994","9504638",0,0,1
"995","960237",0,0,1
"996","970699",0,0,1
"997","9772366",0,0,1
"998","9800585",4,1,NA
"999","98326",4,0.139512967424957,1
"1000","9872354",1,NA,NA
